transaction_id,customer_id,product_name,category,price,quantity,transaction_date,total_amount
TX100928,CUST1032,Pen Set,Stationery,4.49,3,2026-05-13 01:24:18,13.47
TX100929,CUST1039,Pen Set,Stationery,4.24,1,2026-03-02 15:51:18,4.24
TX100930,CUST1048,Toaster,Appliances,29.99,3,2026-05-18 01:23:18,89.97
TX100931,CUST1149,Running Shoes,Apparel,79.99,2,2026-04-09 20:18:18,159.98
TX100932,CUST1024,Pen Set,Stationery,4.99,2,2026-04-19 02:01:18,9.98
TX100933,CUST1054,Pen Set,Stationery,4.24,2,2026-02-23 00:47:18,8.48
TX100934,CUST1010,Smartphone,Electronics,629.99,3,2026-03-14 12:36:18,1889.97
TX100935,CUST1088,Laptop,Electronics,849.99,2,2026-04-11 14:28:18,1699.98
TX100936,CUST1168,Notebook,Stationery,2.99,1,2026-05-14 16:06:18,2.99
TX100937,CUST1180,Laptop,Electronics,899.99,2,2026-03-07 11:17:18,1799.98
TX100938,CUST1111,Pen Set,Stationery,4.99,3,2026-03-03 09:25:18,14.97
TX100939,CUST1055,Smartphone,Electronics,594.99,3,2026-03-07 07:18:18,1784.97
TX100940,CUST1063,Running Shoes,Apparel,79.99,2,2026-04-10 07:06:18,159.98
TX100941,CUST1195,Backpack,Accessories,39.99,1,2026-03-10 23:21:18,39.99
TX100942,CUST1069,Toaster,Appliances,25.49,1,2026-04-23 16:30:18,25.49
TX100943,CUST1053,Backpack,Accessories,39.99,1,2026-03-22 05:41:18,39.99
TX100944,CUST1049,Running Shoes,Apparel,71.99,2,2026-05-13 14:04:18,143.98
TX100945,CUST1056,Running Shoes,Apparel,67.99,1,2026-05-03 06:09:18,67.99
TX100946,CUST1152,Desk Chair,Furniture,134.99,2,2026-04-05 11:15:18,269.98
TX100947,CUST1110,Laptop,Electronics,999.99,1,2026-05-02 10:52:18,999.99
TX100948,CUST1086,Notebook,Stationery,2.99,3,2026-04-08 13:58:18,8.97
TX100949,CUST1104,Laptop,Electronics,899.99,1,2026-03-20 14:11:18,899.99
TX100950,CUST1148,Smartphone,Electronics,699.99,1,2026-05-14 04:37:18,699.99
TX100951,CUST1022,Running Shoes,Apparel,67.99,3,2026-03-24 07:30:18,203.97
TX100952,CUST1017,Coffee Maker,Appliances,42.49,1,2026-05-08 01:06:18,42.49
TX100953,CUST1150,Desk Chair,Furniture,134.99,2,2026-02-22 07:24:18,269.98
TX100954,CUST1054,Laptop,Electronics,899.99,3,2026-03-07 14:30:18,2699.97
TX100955,CUST1191,Notebook,Stationery,2.99,1,2026-04-20 04:20:18,2.99
TX100956,CUST1003,Notebook,Stationery,2.54,3,2026-04-05 23:28:18,7.62
TX100957,CUST1006,Laptop,Electronics,899.99,1,2026-04-23 17:51:18,899.99
TX100958,CUST1015,Desk Chair,Furniture,149.99,1,2026-04-03 07:29:18,149.99
TX100959,CUST1083,Desk Chair,Furniture,134.99,3,2026-04-06 14:35:18,404.97
TX100960,CUST1187,Notebook,Stationery,2.69,2,2026-04-07 06:32:18,5.38
TX100961,CUST1055,Toaster,Appliances,26.99,1,2026-04-21 00:11:18,26.99
TX100962,CUST1058,Notebook,Stationery,2.54,2,2026-04-15 20:17:18,5.08
TX100963,CUST1055,Running Shoes,Apparel,71.99,1,2026-03-14 17:56:18,71.99
TX100964,CUST1139,Smartphone,Electronics,699.99,3,2026-02-22 11:53:18,2099.97
TX100965,CUST1078,Notebook,Stationery,2.99,2,2026-03-05 23:55:18,5.98
TX100966,CUST1081,Pen Set,Stationery,4.49,3,2026-03-27 16:38:18,13.47
TX100967,CUST1148,Running Shoes,Apparel,71.99,3,2026-03-04 04:36:18,215.97
TX100968,CUST1086,Headphones,Electronics,76.49,1,2026-03-21 05:03:18,76.49
TX100969,CUST1051,Smartphone,Electronics,594.99,3,2026-03-01 15:03:18,1784.97
TX100970,CUST1101,Notebook,Stationery,2.99,2,2026-04-26 04:53:18,5.98
TX100971,CUST1181,Backpack,Accessories,39.99,3,2026-02-21 00:37:18,119.97
TX100972,CUST1179,Notebook,Stationery,2.69,3,2026-03-31 01:06:18,8.07
TX100973,CUST1044,Desk Chair,Furniture,134.99,2,2026-05-09 16:08:18,269.98
TX100974,CUST1125,Smartphone,Electronics,699.99,2,2026-05-20 13:00:18,1399.98
TX100975,CUST1172,Backpack,Accessories,33.99,1,2026-04-13 15:37:18,33.99
TX100976,CUST1156,Pen Set,Stationery,4.49,3,2026-03-18 23:57:18,13.47
TX100977,CUST1177,Coffee Maker,Appliances,42.49,3,2026-04-06 02:29:18,127.47
TX100978,CUST1071,Desk Chair,Furniture,127.49,3,2026-05-04 22:57:18,382.47
TX100979,CUST1020,Desk Chair,Furniture,127.49,2,2026-02-23 09:13:18,254.98
TX100980,CUST1135,Backpack,Accessories,35.99,1,2026-04-03 00:35:18,35.99
TX100981,CUST1129,Running Shoes,Apparel,67.99,3,2026-03-05 20:33:18,203.97
TX100982,CUST1150,Desk Chair,Furniture,149.99,2,2026-04-08 12:15:18,299.98
TX100983,CUST1153,Smartphone,Electronics,699.99,1,2026-03-06 03:24:18,699.99
TX100984,CUST1080,Desk Chair,Furniture,149.99,1,2026-03-31 19:19:18,149.99
TX100985,CUST1113,Running Shoes,Apparel,71.99,1,2026-04-15 19:44:18,71.99
TX100986,CUST1025,Laptop,Electronics,999.99,3,2026-04-06 15:05:18,2999.97
TX100987,CUST1194,Headphones,Electronics,80.99,2,2026-04-17 15:37:18,161.98
TX100988,CUST1027,Desk Chair,Furniture,149.99,1,2026-03-09 09:50:18,149.99
TX100989,CUST1034,Pen Set,Stationery,4.49,2,2026-04-20 12:59:18,8.98
TX100990,CUST1013,Headphones,Electronics,89.99,2,2026-03-15 05:16:18,179.98
TX100991,CUST1123,Smartphone,Electronics,629.99,1,2026-03-18 14:15:18,629.99
TX100992,CUST1166,Smartphone,Electronics,699.99,1,2026-04-12 12:05:18,699.99
TX100993,CUST1174,Backpack,Accessories,35.99,3,2026-05-18 13:21:18,107.97
TX100994,CUST1124,Smartphone,Electronics,629.99,1,2026-04-23 05:20:18,629.99
TX100995,CUST1029,Running Shoes,Apparel,79.99,2,2026-05-09 15:17:18,159.98
TX100996,CUST1091,Laptop,Electronics,999.99,3,2026-05-20 21:50:18,2999.97
TX100997,CUST1122,Coffee Maker,Appliances,49.99,3,2026-05-07 09:01:18,149.97
TX100998,CUST1175,Headphones,Electronics,80.99,1,2026-04-19 17:40:18,80.99
TX100999,CUST1072,Running Shoes,Apparel,67.99,1,2026-04-26 20:45:18,67.99
TX101000,CUST1043,Toaster,Appliances,26.99,2,2026-04-01 23:57:18,53.98
